customer_id,age,gender,subscription_type,monthly_fee,subscription_months,login_frequency,session_duration,support_tickets,payment_failures,last_active_days,customer_satisfaction,feature_usage_score,referrals,engagement_score,churn
105941,58,Male,Basic,10.44,43,7,22.8,0,1,5,9.8,79.9,2,49.6,0
105942,66,Female,Basic,6.01,39,11,20.37,3,0,6,8.3,65.1,2,43.9,0
105943,52,Female,Basic,8.22,52,10,12.34,1,0,13,5.0,62.2,0,35.0,0
105944,68,Male,Standard,16.33,41,7,7.9,3,1,27,8.6,46.3,2,35.5,1
105945,28,Female,Premium,38.54,22,9,25.41,2,1,16,2.2,53.9,0,27.9,1
105946,41,Female,Standard,21.09,2,14,18.78,3,1,14,8.6,37.1,2,37.4,0
105947,66,Other,Basic,10.38,59,6,18.1,0,0,30,8.8,57.4,0,39.8,0
105948,38,Female,Basic,10.33,33,5,35.93,2,0,4,8.1,70.9,1,44.0,0
105949,68,Male,Premium,37.910000000000004,40,7,13.74,1,1,16,4.8,83.5,0,39.7,0
105950,19,Male,Premium,42.230000000000004,27,10,35.69,0,0,10,7.3,62.3,3,42.3,0
105951,57,Female,Basic,9.950000000000001,19,8,5.87,3,0,18,7.1,46.6,0,32.8,1
105952,36,Male,Basic,10.06,55,3,37.63,4,0,26,6.8,75.6,0,42.0,1
105953,56,Male,Standard,21.869999999999997,48,6,10.43,1,0,19,10.0,42.6,1,36.9,0
105954,45,Male,Standard,18.009999999999998,46,12,26.84,2,0,7,7.5,55.4,1,40.6,0
105955,34,Male,Standard,20.45,4,7,17.75,1,0,3,6.9,69.3,1,40.1,0
105956,23,Male,Standard,20.84,19,15,24.17,1,0,24,5.7,53.8,1,37.7,0
105957,36,Female,Standard,18.9,25,9,10.42,0,0,30,7.8,45.9,0,35.0,0
105958,55,Male,Premium,41.29,54,9,10.62,1,0,16,6.8,21.0,1,25.6,0
105959,45,Female,Basic,10.94,54,6,3.43,2,1,10,7.8,56.8,0,36.0,1
105960,19,Female,Premium,39.79,6,8,9.48,2,2,3,5.4,31.2,1,25.2,0
105961,55,Male,Basic,9.73,47,4,43.05,1,1,3,7.2,37.4,0,32.4,0
105962,54,Male,Standard,21.04,13,8,37.76,0,0,36,7.6,32.0,1,33.0,0
105963,68,Male,Standard,21.57,51,6,11.29,2,0,2,10.0,54.3,1,40.5,0
105964,69,Male,Standard,20.119999999999997,22,8,27.06,2,1,1,7.4,60.7,0,40.0,0
105965,21,Male,Standard,22.229999999999997,4,4,13.54,2,1,5,6.4,25.4,3,23.9,0
105966,39,Male,Basic,11.31,2,4,19.9,3,0,68,4.5,48.1,2,27.6,1
105967,43,Female,Basic,6.41,3,8,14.23,1,0,9,6.3,54.0,1,34.4,0
105968,66,Female,Standard,17.18,46,7,30.52,2,0,14,8.3,66.1,0,43.3,0
105969,60,Male,Standard,22.349999999999998,30,7,11.49,3,0,2,9.7,99.6,1,54.1,0
105970,53,Male,Basic,9.5,4,7,9.18,1,1,7,7.4,78.5,2,42.9,0
105971,30,Female,Premium,40.32,48,7,12.9,2,0,5,4.3,1.4,1,14.0,1
105972,69,Female,Basic,12.27,43,8,19.12,1,0,24,7.2,100.0,0,50.5,0
105973,49,Female,Standard,19.979999999999997,29,5,67.79,3,2,1,8.8,78.5,0,51.2,1
105974,34,Female,Basic,10.06,45,11,7.29,1,1,0,6.7,53.2,0,35.7,0
105975,58,Male,Standard,18.25,33,9,51.57,1,0,71,4.1,44.8,0,31.9,1
105976,53,Male,Basic,10.73,13,7,5.72,1,1,10,5.5,58.9,0,32.8,1
105977,63,Female,Standard,21.159999999999997,47,7,14.81,0,1,32,6.2,100.0,0,47.5,0
105978,36,Male,Basic,8.83,39,11,22.14,2,0,16,7.3,63.7,1,41.7,0
105979,52,Other,Basic,8.15,32,10,22.49,2,0,3,7.2,23.6,0,29.0,0
105980,63,Female,Standard,25.24,28,11,14.46,3,3,2,9.5,61.1,0,44.4,1
105981,57,Female,Standard,19.799999999999997,37,9,5.68,1,0,28,8.3,72.0,2,43.3,0
105982,45,Male,Basic,8.620000000000001,28,8,19.55,2,0,52,4.8,73.8,0,37.9,1
105983,18,Female,Basic,11.4,27,10,34.41,1,0,13,9.5,70.6,0,49.0,0
105984,59,Female,Premium,39.89,25,8,37.83,1,0,4,6.4,25.2,0,28.6,0
105985,35,Male,Basic,7.82,30,9,17.55,1,0,6,8.3,51.9,0,38.6,0
105986,65,Male,Premium,40.96,6,7,26.58,2,0,14,7.4,48.3,0,35.7,0
105987,57,Female,Standard,18.279999999999998,30,7,1.92,3,1,36,4.8,77.5,0,36.6,1
105988,50,Female,Basic,13.14,56,10,2.8,1,0,3,9.4,54.1,3,40.3,0
105989,29,Male,Standard,20.979999999999997,9,4,40.98,0,0,2,5.6,81.4,0,42.2,0
105990,25,Male,Premium,39.440000000000005,6,5,6.99,0,0,20,6.5,62.9,0,35.1,0
105991,41,Female,Basic,10.21,29,3,4.72,1,0,6,4.9,41.6,0,24.3,0
105992,33,Female,Standard,21.799999999999997,23,11,25.01,1,0,12,10.0,49.7,0,43.2,0
105993,67,Female,Standard,20.36,6,14,5.31,2,1,0,8.0,62.3,1,42.3,0
105994,21,Female,Premium,44.230000000000004,22,5,3.05,1,0,13,7.1,60.1,2,35.1,0
105995,55,Male,Standard,22.259999999999998,2,11,7.44,0,1,8,7.5,53.7,1,37.4,0
105996,61,Female,Basic,10.97,31,6,16.33,2,0,6,6.6,45.5,0,31.7,0
105997,44,Male,Basic,8.120000000000001,53,12,6.85,0,0,4,5.6,66.3,0,37.9,0
105998,26,Female,Basic,9.700000000000001,6,13,26.72,1,1,23,9.6,57.2,0,45.8,0
105999,64,Female,Basic,10.95,42,11,44.51,1,0,5,3.7,52.0,0,33.4,0
106000,33,Male,Basic,8.34,5,9,20.49,1,0,2,3.0,59.4,0,30.6,0
106001,29,Male,Standard,22.58,20,9,13.23,2,1,22,9.7,70.4,0,46.5,0
106002,48,Female,Basic,8.040000000000001,12,2,10.84,1,0,11,4.5,23.2,1,18.2,1
106003,41,Male,Basic,8.72,38,7,6.07,0,0,16,8.0,45.0,2,33.7,0
106004,31,Male,Standard,18.869999999999997,38,9,16.18,3,0,36,7.6,48.1,0,35.9,1
106005,62,Female,Basic,11.48,8,6,33.68,1,0,3,8.9,77.3,2,47.7,0
106006,42,Male,Basic,8.38,56,15,20.56,0,0,10,10.0,40.4,1,41.9,0
106007,51,Female,Basic,6.390000000000001,58,10,15.81,1,0,25,6.1,44.7,1,32.4,0
106008,20,Male,Basic,12.17,49,5,10.22,0,0,8,5.6,54.6,0,31.2,0
106009,41,Female,Premium,39.1,50,7,23.28,1,1,35,10.0,71.3,0,47.5,0
106010,59,Male,Standard,17.849999999999998,43,12,11.62,0,0,17,7.0,43.7,1,34.4,0
106011,26,Male,Basic,8.48,33,10,14.18,2,0,4,8.6,53.0,1,39.7,0
106012,43,Female,Basic,13.42,58,8,46.95,0,0,15,6.4,53.9,1,38.2,0
106013,37,Female,Basic,8.68,39,8,18.94,1,0,5,7.5,93.8,1,49.2,0
106014,57,Male,Standard,19.74,40,10,20.37,3,0,10,7.7,40.3,0,34.8,0
106015,27,Male,Standard,19.099999999999998,31,4,36.37,0,0,5,6.7,53.4,1,35.5,0
106016,36,Female,Standard,17.52,3,10,15.08,1,1,36,6.5,46.5,1,33.6,0
106017,20,Female,Basic,8.5,19,14,46.59,0,0,24,7.4,53.3,0,43.0,0
106018,41,Other,Basic,7.390000000000001,48,8,40.97,0,2,19,6.4,33.9,0,31.5,1
106019,22,Other,Standard,21.9,55,5,14.63,0,1,18,8.0,1.1,2,20.5,1
106020,20,Female,Premium,40.190000000000005,8,9,15.22,1,0,0,5.9,68.8,0,38.6,0
106021,44,Male,Premium,44.96,30,9,7.6,2,0,7,6.9,64.9,1,38.6,0
106022,33,Female,Basic,8.57,31,3,4.55,1,2,25,6.3,40.1,1,26.6,1
106023,66,Female,Standard,18.27,29,13,26.23,0,0,42,9.8,34.6,1,39.4,0
106024,32,Male,Standard,23.06,6,7,8.88,0,0,8,8.9,60.4,0,40.4,0
106025,52,Male,Premium,42.11,56,7,14.32,3,3,1,7.6,63.5,0,39.3,1
106026,29,Male,Basic,10.76,2,15,5.03,1,0,6,8.9,79.3,0,49.6,0
106027,58,Male,Standard,17.759999999999998,23,5,5.78,3,0,13,5.6,41.8,2,26.9,1
106028,61,Male,Basic,13.48,44,3,10.78,0,0,6,6.8,34.4,1,26.6,0
106029,43,Female,Standard,19.849999999999998,30,9,8.82,1,0,24,7.1,42.4,1,32.4,0
106030,64,Female,Basic,9.13,53,8,14.8,2,1,30,4.7,62.4,1,33.8,1
106031,51,Female,Standard,22.279999999999998,38,5,24.49,1,0,0,5.8,60.9,0,35.1,0
106032,40,Male,Premium,39.95,46,8,23.39,1,2,16,7.4,44.0,1,34.6,1
106033,48,Male,Basic,7.66,39,11,8.09,1,0,11,6.9,57.9,1,37.6,0
106034,67,Female,Standard,20.069999999999997,9,8,4.38,0,1,0,9.7,48.2,0,38.3,0
106035,37,Male,Basic,8.43,7,7,58.51,0,0,22,7.6,59.4,0,43.0,0
106036,29,Female,Standard,13.969999999999999,47,7,21.72,1,2,5,9.1,67.2,1,44.3,0
106037,40,Other,Basic,8.23,44,6,23.46,1,2,20,7.8,55.0,0,37.7,1
106038,21,Male,Basic,8.93,59,14,18.18,1,1,1,4.3,18.4,1,23.1,0
106039,40,Male,Premium,37.68,49,9,10.97,0,0,0,5.5,95.7,0,45.4,0
106040,65,Male,Basic,11.14,15,8,17.54,0,2,5,5.5,69.2,0,37.7,0
106041,65,Other,Standard,18.439999999999998,15,4,2.58,2,0,4,9.6,32.6,1,31.3,0
106042,18,Female,Premium,40.95,21,8,9.84,1,0,8,9.0,41.1,0,35.4,0
106043,42,Female,Premium,37.52,59,9,29.82,1,0,4,7.9,89.9,2,50.6,0
106044,19,Male,Standard,21.81,14,12,3.51,0,1,32,8.1,46.6,0,36.6,0
106045,47,Other,Basic,7.44,11,4,19.74,1,2,24,10.0,70.9,0,45.5,1
106046,20,Male,Premium,35.31,11,14,2.74,1,1,2,5.9,52.7,1,34.9,0
106047,38,Male,Basic,12.46,20,11,8.95,0,1,5,7.5,44.3,0,34.8,0
106048,42,Female,Premium,38.28,13,8,11.85,2,0,4,8.4,57.4,1,39.3,0
106049,37,Female,Standard,23.5,45,6,12.53,1,0,3,8.8,67.0,1,42.1,0
106050,66,Male,Standard,21.119999999999997,30,6,27.74,0,0,13,7.2,33.5,0,30.5,0
106051,69,Male,Basic,11.57,40,10,34.42,1,1,0,3.7,30.1,0,25.3,0
106052,39,Male,Standard,22.08,39,9,28.34,2,0,5,9.4,81.2,1,50.8,0
106053,38,Male,Premium,40.22,20,4,5.57,2,1,37,7.5,48.8,0,32.3,1
106054,50,Male,Premium,40.24,45,7,27.28,0,0,6,3.2,86.6,0,38.9,0
106055,69,Other,Basic,12.55,43,9,20.13,3,0,1,6.3,41.0,0,31.6,0
106056,55,Female,Premium,40.21,51,7,9.21,0,0,17,6.5,83.5,1,42.6,0
106057,32,Female,Basic,8.530000000000001,38,8,25.42,2,0,44,10.0,36.8,0,37.9,0
106058,63,Female,Standard,21.159999999999997,8,9,33.72,1,1,43,9.8,65.2,0,47.4,1
106059,69,Female,Standard,15.759999999999998,51,7,7.31,1,0,15,5.8,100.0,1,45.9,0
106060,32,Female,Basic,12.63,37,12,10.06,2,1,2,6.5,52.4,0,35.8,0
106061,63,Female,Basic,12.67,42,11,31.39,1,0,10,6.9,89.9,0,49.8,0
106062,42,Male,Standard,22.389999999999997,33,11,55.9,1,0,15,8.6,78.0,0,52.3,0
106063,38,Female,Basic,12.31,26,9,10.13,0,1,50,6.8,53.7,0,35.3,0
106064,41,Female,Basic,9.82,44,9,2.87,1,0,25,8.4,55.8,0,38.4,0
106065,22,Female,Standard,19.779999999999998,58,9,12.4,4,1,15,3.1,55.5,0,28.7,1
106066,23,Other,Premium,37.53,56,7,31.3,1,1,5,5.9,65.0,0,38.3,0
106067,66,Male,Standard,23.49,39,9,26.24,1,0,4,10.0,50.5,0,42.6,0
106068,60,Female,Basic,9.02,8,11,4.12,0,0,7,9.0,56.1,0,40.8,0
106069,65,Male,Basic,10.67,18,8,10.46,0,0,4,6.8,69.6,1,39.6,0
106070,61,Female,Standard,20.5,39,9,22.06,0,0,1,7.1,68.6,1,41.7,0
106071,64,Male,Standard,17.31,14,6,21.14,2,1,18,5.0,58.3,0,32.8,1
106072,40,Male,Standard,16.5,52,9,6.95,1,2,21,5.9,58.5,4,34.6,0
106073,21,Male,Premium,40.0,18,9,9.25,0,0,20,10.0,42.2,0,38.2,0
106074,44,Female,Standard,19.08,57,4,41.74,3,0,4,6.6,50.8,1,35.1,1
106075,35,Male,Basic,9.81,21,10,32.37,0,0,7,6.7,35.9,1,32.8,0
106076,38,Female,Premium,42.120000000000005,23,8,11.42,0,0,5,5.2,77.4,1,38.9,0
106077,45,Male,Standard,20.439999999999998,4,10,7.0,1,0,2,9.6,39.7,1,36.9,0
106078,52,Female,Standard,21.509999999999998,10,4,44.83,1,1,16,5.0,40.7,1,29.2,1
106079,39,Female,Premium,40.88,43,4,24.47,1,0,4,7.9,83.0,1,45.4,0
106080,57,Male,Premium,39.36,11,2,16.83,0,0,1,8.9,84.3,0,46.0,0
106081,40,Male,Standard,17.99,20,7,18.73,3,1,41,6.7,36.4,1,29.9,1
106082,20,Female,Basic,10.52,19,7,21.63,1,0,67,9.4,59.7,3,42.6,1
106083,57,Female,Premium,40.160000000000004,1,10,6.58,0,3,2,9.3,50.3,0,39.4,0
106084,67,Female,Standard,21.82,31,5,12.75,1,0,3,8.2,22.6,0,27.1,1
106085,27,Male,Standard,19.689999999999998,2,11,16.65,1,0,0,9.1,84.2,1,50.8,0
106086,42,Female,Standard,19.4,41,3,18.59,2,0,5,6.5,32.7,0,26.4,0
106087,69,Other,Standard,19.529999999999998,49,9,14.81,4,0,28,7.9,45.6,1,35.6,1
106088,66,Male,Premium,38.15,5,3,18.69,2,0,5,3.3,42.3,2,22.9,1
106089,25,Male,Standard,22.88,34,14,4.55,2,1,13,8.0,35.6,3,34.2,0
106090,28,Male,Premium,42.27,4,9,19.64,2,0,2,7.7,31.5,0,31.5,0
106091,22,Female,Premium,37.56,27,10,8.22,1,1,6,9.0,35.0,0,34.4,0
106092,62,Female,Premium,41.6,39,5,38.12,3,0,17,6.9,9.8,1,23.5,1
106093,54,Male,Standard,16.299999999999997,53,13,3.83,2,0,19,10.0,3.9,2,28.1,0
106094,62,Male,Premium,41.96,49,6,6.53,2,0,21,7.5,95.9,0,47.5,1
106095,55,Male,Basic,8.6,3,5,5.19,1,1,9,6.8,21.3,0,23.1,0
106096,46,Male,Basic,10.71,26,15,13.51,3,0,18,3.9,91.0,1,44.1,0
106097,22,Male,Premium,36.13,41,6,10.93,0,0,25,10.0,48.5,1,38.8,0
106098,26,Other,Standard,17.59,1,7,18.42,2,1,2,7.3,35.4,1,30.8,0
106099,65,Male,Basic,10.93,58,10,17.14,2,1,30,7.3,80.5,2,45.7,0
106100,19,Male,Basic,8.59,52,7,21.59,5,1,1,9.2,22.5,0,31.0,1
106101,18,Female,Basic,8.31,53,10,9.71,1,1,3,7.2,82.6,2,45.3,0
106102,57,Female,Standard,22.779999999999998,16,3,24.44,0,0,0,9.3,54.3,1,39.1,1
106103,68,Female,Standard,24.409999999999997,58,8,23.37,1,0,4,10.0,49.5,1,41.4,0
106104,47,Male,Basic,11.86,35,9,4.89,1,0,19,7.3,78.8,1,43.3,0
106105,28,Male,Premium,37.81,19,9,44.58,0,1,15,3.3,36.5,1,27.0,0
106106,45,Female,Basic,13.52,16,5,34.62,1,0,19,10.0,26.2,1,34.2,1
106107,61,Female,Standard,16.869999999999997,33,11,10.88,2,1,22,8.7,17.2,0,29.3,1
106108,29,Male,Standard,19.38,31,9,6.23,0,0,17,9.0,53.0,0,39.1,0
106109,56,Female,Standard,20.099999999999998,22,10,60.23,2,0,3,6.5,54.3,0,41.0,0
106110,43,Female,Basic,13.84,44,7,15.57,2,1,10,8.8,42.7,2,35.6,0
106111,30,Male,Basic,11.82,20,5,32.03,4,0,12,8.2,72.5,1,44.2,1
106112,25,Female,Premium,39.06,56,1,17.66,1,0,2,9.7,73.0,0,43.8,0
106113,45,Female,Basic,8.1,6,2,3.15,1,0,0,5.2,27.9,1,20.1,0
106114,47,Male,Premium,41.99,35,8,20.76,0,0,6,4.9,84.3,0,41.4,0
106115,26,Female,Standard,18.919999999999998,39,5,14.87,1,0,6,7.2,53.0,0,34.5,0
106116,56,Female,Standard,20.419999999999998,3,8,15.01,1,0,62,6.2,71.0,0,39.4,1
106117,48,Female,Standard,17.25,32,9,16.24,2,1,0,5.4,37.0,1,28.2,0
106118,38,Male,Basic,11.13,13,5,15.82,0,0,21,7.3,48.5,0,33.4,0
106119,64,Male,Standard,20.97,48,9,24.4,1,0,10,7.7,59.6,1,40.5,0
106120,51,Female,Premium,37.510000000000005,14,9,13.54,3,0,8,6.2,66.1,1,38.2,0
106121,48,Male,Basic,12.05,41,7,16.37,0,1,9,4.9,41.0,0,27.4,0
106122,69,Male,Standard,21.099999999999998,8,8,24.83,3,1,38,9.5,59.8,0,43.7,0
106123,42,Male,Standard,21.47,47,10,3.43,1,0,10,9.3,66.8,1,44.0,0
106124,29,Male,Standard,19.229999999999997,19,5,13.17,2,0,5,6.5,77.8,0,40.3,0
106125,18,Other,Basic,10.35,45,9,12.06,0,0,6,3.6,26.0,1,20.8,0
106126,39,Male,Standard,20.119999999999997,14,12,10.64,3,0,0,9.5,61.1,0,44.5,0
106127,57,Other,Premium,39.690000000000005,11,9,3.55,4,1,2,7.9,38.6,1,32.3,0
106128,54,Male,Basic,10.33,50,13,10.2,2,0,10,9.0,46.9,2,39.7,0
106129,64,Female,Standard,22.5,35,6,43.17,2,0,56,4.4,55.8,0,33.3,1
106130,18,Male,Standard,22.139999999999997,36,4,16.6,2,1,5,5.8,62.6,1,34.2,0
106131,18,Female,Standard,17.63,3,11,39.88,0,0,17,10.0,73.0,1,51.8,0
106132,59,Female,Standard,21.959999999999997,25,2,5.07,1,2,7,8.5,54.7,1,35.0,1
106133,59,Male,Standard,22.369999999999997,13,12,13.51,0,0,6,4.6,48.1,1,31.1,0
106134,38,Female,Basic,9.69,16,5,7.21,0,1,12,8.0,65.9,0,39.1,0
106135,32,Male,Premium,41.010000000000005,28,11,29.68,0,0,35,5.1,71.0,1,40.3,0
106136,34,Female,Premium,40.980000000000004,45,10,35.33,1,0,6,6.2,38.2,1,32.8,0
106137,39,Other,Basic,8.290000000000001,27,9,23.54,0,0,4,9.9,36.4,1,37.8,0
106138,55,Female,Standard,19.229999999999997,10,7,33.04,0,0,25,9.3,28.6,1,34.4,0
106139,52,Female,Standard,21.49,18,8,17.09,0,2,25,10.0,44.0,0,39.1,1
106140,62,Male,Premium,39.0,8,7,10.58,1,0,1,6.1,72.2,1,38.5,0
106141,33,Male,Premium,41.940000000000005,7,6,32.01,0,0,41,6.6,63.6,1,38.8,0
106142,25,Male,Premium,42.6,49,13,25.88,2,0,49,6.9,35.1,0,33.7,0
106143,64,Female,Basic,12.280000000000001,22,12,1.93,2,1,4,5.6,71.8,0,39.0,0
106144,34,Female,Premium,43.95,38,8,25.46,0,0,3,6.3,76.6,0,42.4,0
106145,34,Male,Premium,39.81,47,9,42.94,0,2,63,8.1,63.7,1,44.6,0
106146,43,Female,Basic,10.34,9,11,13.58,2,0,20,5.6,30.2,0,27.3,1
106147,30,Male,Basic,10.63,42,5,15.12,2,0,21,5.4,79.9,0,39.0,1
106148,34,Male,Standard,19.869999999999997,59,5,23.69,1,0,1,2.8,63.1,0,29.7,1
106149,55,Female,Standard,21.07,40,8,17.61,1,0,10,6.2,100.0,1,48.4,0
106150,34,Male,Basic,6.57,39,11,26.93,1,0,16,5.9,12.0,0,23.9,0
106151,65,Female,Basic,10.4,29,7,14.13,3,0,62,4.7,44.7,0,27.9,1
106152,31,Male,Basic,7.24,55,9,34.79,0,0,61,5.2,67.8,0,39.1,1
106153,62,Female,Standard,18.06,37,9,14.68,1,0,5,7.6,67.8,0,41.7,0
106154,23,Male,Basic,11.46,50,10,9.55,0,1,30,7.9,66.6,0,41.8,0
106155,52,Male,Standard,19.59,48,8,9.31,0,0,3,5.6,74.2,1,38.5,0
106156,63,Female,Basic,11.39,47,11,23.7,1,1,0,7.4,75.0,0,45.4,0
106157,31,Female,Premium,39.550000000000004,42,6,29.93,1,2,18,5.9,94.7,0,46.5,1
106158,64,Male,Premium,42.2,29,11,2.99,1,0,18,7.5,42.4,1,33.6,0
106159,25,Male,Premium,39.510000000000005,28,6,20.61,1,0,10,7.1,56.7,1,36.5,0
106160,32,Female,Standard,16.08,21,12,19.77,1,0,0,4.3,85.4,1,42.4,0
106161,44,Male,Basic,10.44,33,6,28.86,1,2,6,6.2,39.6,1,30.5,0
106162,30,Female,Standard,15.649999999999999,59,6,18.83,2,1,35,7.3,55.1,0,36.2,1
106163,66,Female,Basic,7.08,26,9,30.74,2,2,6,6.3,45.7,1,34.2,1
106164,48,Male,Premium,38.22,38,12,10.1,0,0,2,8.4,89.3,2,50.7,0
106165,52,Male,Basic,7.970000000000001,15,6,43.63,0,0,13,5.9,37.8,1,31.0,0
106166,23,Female,Standard,18.9,2,7,1.01,0,4,37,7.4,48.8,2,33.1,1
106167,22,Male,Standard,17.909999999999997,12,4,6.08,0,2,97,6.6,46.6,3,29.9,1
106168,39,Female,Premium,37.18,33,5,10.7,2,2,8,7.5,53.7,1,34.8,1
106169,66,Male,Standard,23.07,15,10,30.84,0,0,48,4.9,41.9,1,30.8,0
106170,40,Female,Standard,18.63,45,6,4.15,0,1,2,8.1,53.4,2,35.7,0
106171,42,Male,Standard,15.529999999999998,1,6,9.32,0,0,1,4.0,78.0,0,35.4,0
106172,51,Female,Standard,19.27,33,9,10.69,0,0,1,5.3,12.2,1,19.9,0
106173,43,Male,Basic,7.74,4,8,13.34,2,0,48,9.6,65.5,0,44.3,0
106174,64,Male,Premium,38.22,28,14,6.69,0,0,56,7.6,71.6,0,44.4,0
106175,22,Female,Standard,21.409999999999997,53,8,56.0,0,0,0,8.4,11.5,0,30.5,0
106176,43,Male,Basic,9.09,14,9,17.23,2,0,9,4.9,90.7,0,43.4,0
106177,37,Male,Premium,37.68,53,3,33.17,1,0,12,7.3,57.1,3,36.9,1
106178,23,Male,Standard,20.88,59,6,28.53,0,0,39,5.1,84.6,1,41.8,0
106179,23,Male,Premium,42.29,49,7,20.94,1,0,6,5.8,95.3,0,46.0,0
106180,67,Female,Premium,41.06,45,11,13.8,1,1,19,5.7,61.1,0,36.8,0
106181,35,Female,Premium,35.08,12,9,13.14,0,1,4,6.9,48.9,1,34.4,0
106182,21,Male,Basic,7.76,59,6,12.53,1,0,57,7.0,53.6,0,34.5,1
106183,34,Female,Basic,10.08,6,14,13.16,0,0,11,5.1,75.5,0,41.3,0
106184,31,Female,Premium,39.5,51,8,9.94,0,0,8,2.0,69.9,1,30.1,0
106185,31,Female,Premium,39.34,20,6,18.73,1,0,14,7.8,90.3,1,47.8,0
106186,30,Male,Standard,18.02,48,8,16.77,0,0,3,6.4,35.9,1,29.4,0
106187,24,Female,Standard,17.18,21,10,2.78,2,1,7,7.7,48.5,1,35.3,0
106188,61,Female,Basic,14.01,16,8,68.53,0,0,17,8.1,86.4,1,53.7,0
106189,32,Female,Premium,40.04,12,13,15.1,2,0,8,5.0,56.1,1,35.0,0
106190,36,Male,Basic,11.27,52,12,6.57,0,0,7,9.2,39.4,0,37.0,0
106191,60,Male,Basic,10.0,20,11,45.52,2,1,20,6.8,48.4,0,38.7,0
106192,64,Female,Standard,20.08,58,6,3.35,1,1,34,10.0,51.9,1,38.9,0
106193,61,Male,Basic,9.870000000000001,45,5,24.91,1,1,43,6.5,25.8,1,26.0,1
106194,52,Female,Premium,37.75,33,6,81.6,0,0,18,10.0,45.6,0,45.7,0
106195,34,Male,Basic,6.960000000000001,50,9,10.95,2,0,8,4.8,16.1,0,20.1,0
106196,52,Female,Basic,10.76,2,8,26.87,0,0,7,6.4,12.5,1,23.5,0
106197,36,Female,Standard,20.369999999999997,34,7,2.73,1,0,6,6.9,47.2,0,31.8,0
106198,37,Female,Standard,21.869999999999997,26,7,46.36,1,0,4,9.9,73.1,0,50.4,0
106199,53,Female,Basic,11.46,33,6,16.69,1,1,1,7.5,84.1,2,45.1,1
106200,52,Female,Standard,18.369999999999997,42,5,18.64,1,1,16,5.6,86.9,0,41.8,0
106201,49,Male,Standard,22.259999999999998,30,9,3.41,3,0,18,8.7,43.0,1,35.2,1
106202,65,Female,Premium,41.52,56,8,17.73,1,1,6,4.7,28.4,0,23.9,1
106203,61,Male,Basic,11.370000000000001,1,10,10.55,2,0,17,10.0,78.9,0,49.8,0
106204,57,Female,Premium,44.49,46,11,33.67,1,0,32,9.4,86.1,0,53.9,0
106205,41,Male,Standard,24.08,8,3,13.18,2,0,13,6.8,31.6,1,26.0,1
106206,34,Female,Basic,11.370000000000001,1,7,21.92,0,0,50,6.2,99.4,0,48.2,0
106207,24,Female,Basic,11.120000000000001,46,10,3.16,1,0,4,6.2,65.6,1,37.4,0
106208,60,Male,Standard,22.15,10,3,13.78,0,0,4,6.8,38.1,2,28.1,1
106209,67,Male,Basic,8.82,32,5,95.58,1,1,16,8.0,56.6,1,46.1,0
106210,18,Other,Basic,8.85,51,5,6.88,1,0,15,7.8,71.5,1,40.3,0
106211,52,Male,Basic,11.34,57,9,25.23,3,0,11,7.5,73.1,0,44.2,0
106212,49,Male,Standard,18.279999999999998,40,6,14.16,0,0,3,8.0,60.3,1,38.7,0
106213,53,Male,Standard,21.18,2,8,24.0,1,0,44,6.1,74.2,0,41.1,0
106214,30,Other,Basic,10.3,31,13,16.61,1,1,13,5.6,68.7,1,40.2,0
106215,23,Other,Standard,18.279999999999998,4,7,20.55,1,0,25,4.3,75.4,0,37.0,0
106216,31,Female,Standard,20.04,56,16,18.67,0,0,22,7.6,81.8,2,49.8,0
106217,54,Female,Basic,12.6,12,5,50.4,1,0,0,8.7,93.6,0,53.6,0
106218,65,Male,Premium,40.15,31,8,14.92,1,2,24,8.0,80.9,3,45.9,0
106219,32,Other,Standard,20.16,41,9,14.8,1,0,4,8.7,80.0,1,47.5,0
106220,64,Male,Premium,40.65,23,8,8.14,1,1,36,3.4,33.5,1,21.8,1
106221,21,Male,Basic,10.91,33,7,16.64,0,0,56,7.0,40.1,1,31.4,0
106222,57,Male,Premium,39.330000000000005,8,7,10.65,0,0,13,6.7,65.6,2,37.8,0
106223,33,Female,Standard,20.689999999999998,49,9,20.98,3,0,8,6.5,90.8,1,47.1,0
106224,45,Female,Standard,17.889999999999997,16,6,8.93,2,0,92,9.0,52.0,0,37.6,1
106225,33,Male,Standard,18.389999999999997,15,11,2.87,1,1,1,7.6,46.4,2,34.9,0
106226,21,Other,Basic,8.65,41,12,3.22,2,0,10,8.9,52.6,0,39.9,0
106227,62,Male,Premium,40.93,40,11,4.64,2,0,3,6.5,57.3,1,36.2,0
106228,43,Male,Standard,20.31,52,7,1.62,0,0,58,8.4,57.1,0,37.6,1
106229,45,Male,Basic,9.72,26,9,17.04,0,0,27,6.5,49.6,0,34.3,0
106230,49,Female,Basic,11.370000000000001,14,7,65.73,0,0,25,7.3,73.2,0,47.4,0
106231,62,Female,Basic,10.75,12,12,14.3,0,0,29,7.1,67.6,1,42.1,0
106232,19,Male,Standard,19.41,27,5,16.76,2,0,40,8.5,66.4,0,41.3,1
106233,48,Female,Standard,17.919999999999998,47,3,57.65,0,1,42,7.5,22.2,2,29.6,1
106234,20,Male,Standard,18.349999999999998,31,10,41.45,1,0,8,5.8,73.4,0,43.2,0
